Username_ID,Caption,Comments,Comments_Text,Hashtags_Caption,Likes,Location,Mentions_Caption,Username,Named Entities,Tokenized Entities,lat,lon,Name,Short Name,Country,Postal Code,Administrative Level 1,Administrative Level 1 Short
6210876476,"What happens when you pray 🙏🏽 Spotted in Brooklyn.

#urbanart #arteurbano #streetart #streetartnyc #streetart_daily #streetartofficial #streetarteverywhere #streetartchat #nyc #brooklyn #nycstreetart #streetartchat #brooklynstreetart #bkstreetart #ny #nycwalls #nycmurals #bkwalls #bkmurals #tagtheartist",0,[],"['urbanart', 'arteurbano', 'streetart', 'streetartnyc', 'streetart_daily', 'streetartofficial', 'streetarteverywhere', 'streetartchat', 'nyc', 'brooklyn', 'nycstreetart', 'streetartchat', 'brooklynstreetart', 'bkstreetart', 'ny', 'nycwalls', 'nycmurals', 'bkwalls', 'bkmurals', 'tagtheartist']",4,"PostLocation(id=212950988, name='Brooklyn, New York', slug='brooklyn-new-york', has_public_page=True, lat=40.65, lng=-73.95)",[],hadyontheweb,"['New', 'York']","[New, York]",40.7127753,-74.0059728,New York,New York,United States,None,New York,NY
4265817937,"EXPO CLANDESTINE 

Les urinoirs apparaissent bel et bien comme les derniers refuges d’une liberté que la surveillance policière réduit à néant.

3 lieux:
Rue de Genève
Av. Victor-Ruffy
Ch. des Plaines-du-Loup

#streetart #urbanart #guerrillaart #sprayart #urbanhacking #art #politicalart #artderue #urbanhacking #streethacking #wallart #urbanart #streetphotography #photography #pochoir #fuckart #conventioncollectiveconceptuelledelespaceurbain #ccceu #papierpeint #wallpapper #collage #lausanne #pattern",0,[],"['streetart', 'urbanart', 'guerrillaart', 'sprayart', 'urbanhacking', 'art', 'politicalart', 'artderue', 'urbanhacking', 'streethacking', 'wallart', 'urbanart', 'streetphotography', 'photography', 'pochoir', 'fuckart', 'conventioncollectiveconceptuel', 'ccceu', 'papierpeint', 'wallpapper', 'collage', 'lausanne', 'pattern']",3,"PostLocation(id=213951333, name='Lausanne, Switzerland', slug='lausanne-switzerland', has_public_page=True, lat=46.5198, lng=6.6335)",[],dcxii.inc,['Switzerland'],[Switzerland],46.818188,8.227511999999999,Switzerland,CH,Switzerland,None,None,None
1330616051,"#grafitti,#graffitti,#grafittiart,#graffitiart,#graffitiwalls,#wallgraffiti,#grafitti_art,#grafittiartes,#worldgraffiti,#wallart,#muralartstreet,#muralart,#Arteurbano,#artmexico,#artgraffitiart,#artgraffiti,#artchilango,#chilango,#artwork,#urbanphotography,#Urbanart,#streetart,#streetstyle,#streetlife,#streetchilango,#street_art_and_graffiti,#streeartchilango,##cdmxlife ,#Mexicocity,#grafittiartes",0,[],"['grafitti', 'graffitti', 'grafittiart', 'graffitiart', 'graffitiwalls', 'wallgraffiti', 'grafitti_art', 'grafittiartes', 'worldgraffiti', 'wallart', 'muralartstreet', 'muralart', 'arteurbano', 'artmexico', 'artgraffitiart', 'artgraffiti', 'artchilango', 'chilango', 'artwork', 'urbanphotography', 'urbanart', 'streetart', 'streetstyle', 'streetlife', 'streetchilango', 'street_art_and_graffiti', 'streeartchilango', 'cdmxlife', 'mexicocity', 'grafittiartes']",0,nan,[],dtellopat,[],[],None,None,None,None,None,None,None,None
8044758030,"Good Friday today. Every one have a blessed day.🙏🙏🙏🙏🙏🙏
.
.
.
.
.
.
.
.
.
#god #godisgood #godisincontrol #jesus #jesuslovesyou #love #peace 
.
.
.
.
.
#easter #PortraitPhotograph #Art #PortraitArt #People #Me #Galleries #FineArt #AbstractArt #AbstractPortrait #Acrylic #PortraitIllustration #SurrealArt #VisualArts #Galleries #Music #Grammys #UrbanArt  #Tattoo #Hawaii #Tiki #fashion",0,[],"['god', 'godisgood', 'godisincontrol', 'jesus', 'jesuslovesyou', 'love', 'peace', 'easter', 'portraitphotograph', 'art', 'portraitart', 'people', 'me', 'galleries', 'fineart', 'abstractart', 'abstractportrait', 'acrylic', 'portraitillustration', 'surrealart', 'visualarts', 'galleries', 'music', 'grammys', 'urbanart', 'tattoo', 'hawaii', 'tiki', 'fashion']",4,nan,[],rmkworks,[],[],None,None,None,None,None,None,None,None
34623220,#art #artist #abstractart #abstractpainting #abstract #abstractexpressionism #dope #raw #rad #swag #drip #bushwick #williamsburg #brooklyn #jerseycityart #jerseycity #jerseycityheights #character #streetstyle #streetart #graffiti #inspiration #high #drunk #weed #420 #instagood #instalike,0,[],"['art', 'artist', 'abstractart', 'abstractpainting', 'abstract', 'abstractexpressionism', 'dope', 'raw', 'rad', 'swag', 'drip', 'bushwick', 'williamsburg', 'brooklyn', 'jerseycityart', 'jerseycity', 'jerseycityheights', 'character', 'streetstyle', 'streetart', 'graffiti', 'inspiration', 'high', 'drunk', 'weed', '420', 'instagood', 'instalike']",8,nan,[],paris_hilton_eats_ass_,[],[],None,None,None,None,None,None,None,None
32767443700,"details ~ the city 
Arte feita com @poscaoficial 
•
•
•
•
•
•
•
•
#nuance #tintaacrilica #artenaparede #desenhonaparede #muralart #arteurbana #artebrasileira #artebrasil #muralismo #muralpainting #walldrawing",0,[],"['nuance', 'tintaacrilica', 'artenaparede', 'desenhonaparede', 'muralart', 'arteurbana', 'artebrasileira', 'artebrasil', 'muralismo', 'muralpainting', 'walldrawing']",3,"PostLocation(id=212908757, name='GRU Airport - Aeroporto Internacional de São Paulo', slug='gru-airport-aeroporto-internacional-de-sao-paulo', has_public_page=True, lat=-23.4270699962, lng=-46.4803708298)",['poscaoficial'],solar.tt,"['Airport', 'Aeroporto', 'Internacional', 'de', 'São', 'Paulo']","[Airport, Aeroporto, Internacional, de, São, Paulo]",-23.4305731,-46.473043,GRU Airport,GRU Airport,Brazil,07190-100,São Paulo,SP
9720415,"AUSBLICK 2022!
 
Im nächsten Jahr entsteht auf dem Gelände rund um die Völklinger Hütte in Zusammenarbeit mit der @StadtVölklingen und der @SaarstahlAG ein neues großformatiges Wandgemälde des Streetart-Künstlers Hendrik Beikirch.
 
Das künstlerische Werk von Hendrik Beikirch (*1974) ist geprägt von intimen Begegnungen mit Menschen. Die ausschließlich aus schwarz-weißen Porträtbildern bestehende Arbeit des deutschen Künstlers bildet einen markanten malerischen Gegenpol zur aktuellen, verzerrenden und ästhetisierenden Medienwelt. Durch die bewusste Wahl der Monochromie, seine unverwechselbare Maltechnik und den eingefangenen Blick seiner Porträtierten schafft Beikirch keine reine Abbildung, sondern drückt ein Gefühl aus, das das Bild durchdringt und zeitgenössische Sehgewohnheiten durchbricht.
 
#hendrikbeikirch #streetart #urbanart #artist #weltkulturerbevölklingerhütte #2022 #kulturtrotzcorona #zukunft #future #mural #wandgemälde",0,[],"['hendrikbeikirch', 'streetart', 'urbanart', 'artist', 'weltkulturerbevölklingerhütte', '2022', 'kulturtrotzcorona', 'zukunft', 'future', 'mural', 'wandgemälde']",0,nan,"['stadtvölklingen', 'saarstahlag']",voelklinger_huette,[],[],None,None,None,None,None,None,None,None
3720146353,Today’s mural is finished! Literally on the other side of the wall I did yesterday at the tennis courts at Newton highschool in Covington! #sprayshackgraffitishop #art #mural #wings #covingtongeorgia #georgia #streetart,0,[],"['sprayshackgraffitishop', 'art', 'mural', 'wings', 'covingtongeorgia', 'georgia', 'streetart']",0,nan,[],sprayshackgraffitishop,[],[],None,None,None,None,None,None,None,None
5585510967,"🌸Silver Tissue PRINTED SAREE🌸
 
🌸Length :- 6.25 mtr 

**Price: 1100+shipping**

WhatsApp:7736228267

#setmundu #kerala #onam #keralasarees #setsaree #keralasaree #keralasetmundu #settumundu #kasavu #cottonsetmundu #keralastyle #keralawedding #keralaspecial #blouse #keralacostumes #silvertissuesaree #kasavusaree #keralacostume #blousedesigns #onlineshopping #traditionalart #traditionalwear #onlineshoppingindia #pattupavada #bhfyp #mural #kochi #kozhikode #kottayam #geethikaboutique 

np",0,[],"['setmundu', 'kerala', 'onam', 'keralasarees', 'setsaree', 'keralasaree', 'keralasetmundu', 'settumundu', 'kasavu', 'cottonsetmundu', 'keralastyle', 'keralawedding', 'keralaspecial', 'blouse', 'keralacostumes', 'silvertissuesaree', 'kasavusaree', 'keralacostume', 'blousedesigns', 'onlineshopping', 'traditionalart', 'traditionalwear', 'onlineshoppingindia', 'pattupavada', 'bhfyp', 'mural', 'kochi', 'kozhikode', 'kottayam', 'geethikaboutique']",0,nan,[],geethika_boutique,[],[],None,None,None,None,None,None,None,None
4015567742,#torino #torinostreetart #streetart #posterart #poster #parcodelvalentino #parcovalentino #graffitistyle #graffiti #urbanart #urban #urbanphotography #murals #mural #muralart #art #arte #artist #streetphotography #streetartist #aroundthecity #turin #italy #colors #insect #animals,0,[],"['torino', 'torinostreetart', 'streetart', 'posterart', 'poster', 'parcodelvalentino', 'parcovalentino', 'graffitistyle', 'graffiti', 'urbanart', 'urban', 'urbanphotography', 'murals', 'mural', 'muralart', 'art', 'arte', 'artist', 'streetphotography', 'streetartist', 'aroundthecity', 'turin', 'italy', 'colors', 'insect', 'animals']",4,"PostLocation(id=215689286, name='Turin, Italy', slug='turin-italy', has_public_page=True, lat=45.0702, lng=7.6777)",[],and.amis,"['Italy', 'italy']","[Italy, italy]",41.87194,12.56738,Italy,IT,Italy,None,None,None
7336201303,"""Panggung Hiburan""
Wes rampung. Semoga pesannya tersampaikan 🙏

#mural #muralindonesia #pemilu #walikota #samarinda #kpu #wayang #indonesiabertauhid #indonesiatanpapacaran #indonesiangirl #surealism #surealismart #moneypolitic #politik #transparan #sketchless",0,[],"['mural', 'muralindonesia', 'pemilu', 'walikota', 'samarinda', 'kpu', 'wayang', 'indonesiabertauhid', 'indonesiatanpapacaran', 'indonesiangirl', 'surealism', 'surealismart', 'moneypolitic', 'politik', 'transparan', 'sketchless']",4,"PostLocation(id=458176099, name='Jl.anggur Samarinda-KalTim', slug='jlanggur-samarinda-kaltim', has_public_page=True, lat=-0.49078, lng=117.1387226)",[],sketchless.id,"['Samarinda', 'KalTim']","[Samarinda, KalTim]",-0.5016166,117.1264753,Samarinda City,Samarinda City,Indonesia,None,East Kalimantan,East Kalimantan
2967294450,"It is wild to see the painting growing bigger than my body. I miss the feeling.

Inspired in Mother Earth abundance and life force, this is my second mural painted in 2018, at Raízes Community, an educacional project in Palmela, Portugal. 
.
.
.
.
.
.
.
.
#mural #acrylicpainting #schoolpainting #art #creativity #wallart #flowers #motherearth #heartmedicine #motherearth #painting #muralart #natureart #artiswork #artist #muralpainting #artphotography #flowerandleaves",0,[],"['mural', 'acrylicpainting', 'schoolpainting', 'art', 'creativity', 'wallart', 'flowers', 'motherearth', 'heartmedicine', 'motherearth', 'painting', 'muralart', 'natureart', 'artiswork', 'artist', 'muralpainting', 'artphotography', 'flowerandleaves']",3,nan,[],raizdaalma,[],[],None,None,None,None,None,None,None,None
3126120245,"Últimas fotos desse ensaio maravilhoso 🥺
Só tenho a agradecer pela preferência ❤️

•
•
•
•
•
•
•
•
#fotografia #fotos #fotografiafeminina #ensaiofotografico #ensaiofeminino #ensaioexterno #ensaiourbano #ensaioexternofeminino #lojaderoupas #ensaiodemoda #fotógrafa #fotografainiciante #ensaiodemoda #ensaiomasculino #ensaiofotograficomasculino #estaçãoférreasantamaria #garesantamaria #urbanart  #feedorganizado",0,[],"['fotografia', 'fotos', 'fotografiafeminina', 'ensaiofotografico', 'ensaiofeminino', 'ensaioexterno', 'ensaiourbano', 'ensaioexternofeminino', 'lojaderoupas', 'ensaiodemoda', 'fotógrafa', 'fotografainiciante', 'ensaiodemoda', 'ensaiomasculino', 'ensaiofotograficomasculino', 'estaçãoférreasantamaria', 'garesantamaria', 'urbanart', 'feedorganizado']",0,"PostLocation(id=214102336, name='Santa Maria, Rio Grande do Sul', slug='santa-maria-rio-grande-do-sul', has_public_page=True, lat=-29.6944, lng=-53.8125)",[],miires_fotografias,"['Maria', 'Rio', 'Grande', 'Sul', 'sul']","[Maria, Rio, Grande, Sul, sul]",-29.687634,-53.8129003,Santa Maria,Santa Maria,Brazil,None,State of Rio Grande do Sul,RS
13621557861,".
h a l l o •

#hallo #location #løkken #streetart #muralart #stencilart #noir #nordicliving #nordiclight #noiretblanc #nordic #fujifilm #xpro3 #23mm #portrait #portraitphotography #streetphotography 
#sublimestreet 

X-Pro3 • 23mm f2.0 •",0,[],"['hallo', 'location', 'løkken', 'streetart', 'muralart', 'stencilart', 'noir', 'nordicliving', 'nordiclight', 'noiretblanc', 'nordic', 'fujifilm', 'xpro3', '23mm', 'portrait', 'portraitphotography', 'streetphotography', 'sublimestreet']",5,"PostLocation(id=757847424, name='North Shore Surf - Løkken', slug='north-shore-surf-lkken', has_public_page=True, lat=57.37136, lng=9.70631)",[],frede_photography,"['Shore', 'Surf', 'Løkken']","[Shore, Surf, Løkken]",57.371276,9.706815899999999,18,18,Denmark,9480,None,None
45189908854,“The ability to draw on ideas from diverse sources makes an individual or culture stronger.” Rick Friedman  Anyone know something about this mural? Leave info in the comments. #wallsofjustice #oaklandcalifornia #streetart #streetartist #muralart #reform #onepeople #blm #racialequality #civilrights #racialjustice #muralartist,0,[],"['wallsofjustice', 'oaklandcalifornia', 'streetart', 'streetartist', 'muralart', 'reform', 'onepeople', 'blm', 'racialequality', 'civilrights', 'racialjustice', 'muralartist']",1,"PostLocation(id=213051194, name='Oakland, California', slug='oakland-california', has_public_page=True, lat=37.8029, lng=-122.2721)",[],walls_of_justice,"['California', 'california']","[California, california]",35.125801,-117.9859038,California City,California City,United States,None,California,CA
24489699041,"Hagamos del caos un arte...
#svntuario #collage #collageart #collageartist #collageartwork #ink #loveoflesbian #art #cutandpaste #tattoo #tattooartist #love #bizarreart #grotesqueart #streetart #magazine #remember #diary #contemporaryart #drawing #🖤",0,[],"['svntuario', 'collage', 'collageart', 'collageartist', 'collageartwork', 'ink', 'loveoflesbian', 'art', 'cutandpaste', 'tattoo', 'tattooartist', 'love', 'bizarreart', 'grotesqueart', 'streetart', 'magazine', 'remember', 'diary', 'contemporaryart', 'drawing']",9,nan,[],svntuario,[],[],None,None,None,None,None,None,None,None
1484806960,"Peng on the road...

@pengistpeng 

#Peng #pengistpeng #pengfrankfurt #the_big_peng_theory #frankfurtart #frankfurt #graffitiporn #instagraffiti #streetarteverywhere #streetart #instagraff #pengliebe #art #instagood #stencilart #urbanart #streetartistry #wallporn #artwork #stickerart #wall #stencil #graffiti #mural #urban #instagrafite #urbanwalls #graffitiigers #photooftheday #streetphotography",0,[],"['peng', 'pengistpeng', 'pengfrankfurt', 'the_big_peng_theory', 'frankfurtart', 'frankfurt', 'graffitiporn', 'instagraffiti', 'streetarteverywhere', 'streetart', 'instagraff', 'pengliebe', 'art', 'instagood', 'stencilart', 'urbanart', 'streetartistry', 'wallporn', 'artwork', 'stickerart', 'wall', 'stencil', 'graffiti', 'mural', 'urban', 'instagrafite', 'urbanwalls', 'graffitiigers', 'photooftheday', 'streetphotography']",3,nan,['pengistpeng'],the_big_peng_theory,[],[],None,None,None,None,None,None,None,None
31292639421,"Ph: @matiozzi_molinas en @casa_arijon muraleando con la genia @cintia_pomponio_ ! Graciaas hermoso compartir <3
.
.
.
.
.
.
.
.
.
.
#ammura #ammurarosario #ammura_arg #ammurafederal #mujeresmuralistas #mural #muralart #murales #muralismo #art #arte #artistsoninstagram #artstreet #artecallejero #mujeresemprendedoras #mujeres #mujeresorganizadas #artistas #mujeresartistas #color",0,[],"['ammura', 'ammurarosario', 'ammura_arg', 'ammurafederal', 'mujeresmuralistas', 'mural', 'muralart', 'murales', 'muralismo', 'art', 'arte', 'artistsoninstagram', 'artstreet', 'artecallejero', 'mujeresemprendedoras', 'mujeres', 'mujeresorganizadas', 'artistas', 'mujeresartistas', 'color']",3,"PostLocation(id=879273996, name='CasArijon', slug='casarijon', has_public_page=True, lat=-32.9922201652, lng=-60.6315023565)","['matiozzi_molinas', 'casa_arijon', 'cintia_pomponio_']",pitu_terca,[],[],None,None,None,None,None,None,None,None
7109782962,"Bir kokteyl ? 🍹

-

-

- #duvardekorasyonu #muralart #duvarsanatı #içmimar #mural #art #caffe #sanat #akrilikboya",0,[],"['duvardekorasyonu', 'muralart', 'duvarsanatı', 'içmimar', 'mural', 'art', 'caffe', 'sanat', 'akrilikboya']",13,"PostLocation(id=302827210122301, name='Karaköy, Beyoğlu, Istanbul', slug='karakoy-beyoglu-istanbul', has_public_page=True, lat=41.0232640416, lng=28.9772133529)",[],duvarrsanati,"['Beyoğlu', 'Istanbul', 'istanbul']","[Beyoğlu, Istanbul, istanbul]",41.0382864,28.9703304,Beyoğlu,Beyoğlu,Turkey,None,İstanbul,İstanbul
7912682609,MURAL ART.  PAREDES CON CARÁCTER /  WALLS WITH CHARACTER.  #mural #murartist #art #artistsoninstagram #housesofinstagram #decoracioninteriores #interiorismo #interiordesign #professional #muralesmexicanos #muralistas #sanmigueldeallende #méxico,0,[],"['mural', 'murartist', 'art', 'artistsoninstagram', 'housesofinstagram', 'decoracioninteriores', 'interiorismo', 'interiordesign', 'professional', 'muralesmexicanos', 'muralistas', 'sanmigueldeallende', 'méxico']",0,"PostLocation(id=564720220700566, name='San Miguel de Allende Centro, San Miguel de Allende', slug='san-miguel-de-allende-centro-san-miguel-de-allende', has_public_page=True, lat=20.9115206995, lng=-100.7454575316)",[],safsinteriordesign,"['Miguel', 'de', 'Allende', 'Centro', 'San', 'Miguel', 'de', 'Allende']","[Miguel, de, Allende, Centro, San, Miguel, de, Allende]",20.9133462,-100.7437509,S/N,S/N,Mexico,37700,Guanajuato,Gto.
2150559159,"Street Art Aytré 
@sery_oner

#streetart #streetartaytre #artderue #arturbain #urbanart #graff #graffaytre #graffart #graffpassion #graffiti #seryoner",0,[],"['streetart', 'streetartaytre', 'artderue', 'arturbain', 'urbanart', 'graff', 'graffaytre', 'graffart', 'graffpassion', 'graffiti', 'seryoner']",0,nan,['sery_oner'],galipettesetconfetti,[],[],None,None,None,None,None,None,None,None
27654966411,"Artist: #Zinnober 
Location: #rüttenscheid #essen #germany 2009

#zinnobergraff #streetart #urbanart #arteurbano #arturbain #graffitiart #graffiti #muralart #spraypaint #sprayart #streetartessen #essenstreetart #streetartgermany #germanystreetart #street_a_tag",0,[],"['zinnober', 'rüttenscheid', 'essen', 'germany', 'zinnobergraff', 'streetart', 'urbanart', 'arteurbano', 'arturbain', 'graffitiart', 'graffiti', 'muralart', 'spraypaint', 'sprayart', 'streetartessen', 'essenstreetart', 'streetartgermany', 'germanystreetart', 'street_a_tag']",0,"PostLocation(id=243588562, name='Essen Rüttenscheid', slug='essen-ruttenscheid', has_public_page=True, lat=51.4341410155, lng=7.0043506277)",[],street_a_tag,['Rüttenscheid'],[Rüttenscheid],51.4296308,7.0039007,Rüttenscheid,Rüttenscheid,Germany,None,North Rhine-Westphalia,NRW
7456780,#streetart #streetartparis #streetarteverywhere #streetartist #streetartistry #parisstreetart #arturbain #arteurbano #arteurbana #urbanart #urbanartparis #parisurbanart #artmural #muralart #wallart #monsieurqui #collage #noiretblanc #blackandwhite #paris #paris11 @eric_lacan,0,[],"['streetart', 'streetartparis', 'streetarteverywhere', 'streetartist', 'streetartistry', 'parisstreetart', 'arturbain', 'arteurbano', 'arteurbana', 'urbanart', 'urbanartparis', 'parisurbanart', 'artmural', 'muralart', 'wallart', 'monsieurqui', 'collage', 'noiretblanc', 'blackandwhite', 'paris', 'paris11']",2,nan,['eric_lacan'],ttestelle,[],[],None,None,None,None,None,None,None,None
5417074232,"Good Friday - l never quite got the meaning of the “good”.... In Danish, we call this day Langfredag - loosely translating into the MUCH more appropriate “long Friday”. In French we say Vendredi Saint. I am partial to that name for this day - the holiest of days- during Easter. Taking it back to yesterday’s triptych- if you make a 180* in the Santa Maria delle Grazie chapel with your back to Leonardo’s Last Supper masterpiece, you will find this mural artwork on the opposite side. It depicts the crucifixion of Christ and was painted by Giovanni Donato da Montorfano in 1495. Quite the chapel they have going there in Milan! And speaking of crucifixion... #jorgensimonsen #jorgensimonsenparis #jørgensimonsen #jørgensimonsendesign #jorgensimonsendesign #jorgensimonsenfashion #jørgensimonsenparis #easter #easterholidays #goodfriday #langfredag #vendredisaint #holyweek #semanasanta #santamariadellegrazie #milano #muralart #mural #giovannidonatodamontorfano #meticulouspainting #art #workofart #jesus #passionofthechrist #crucifixion #inri #easterweekend #easter2021 #pasqua #pâques",0,[],"['jorgensimonsen', 'jorgensimonsenparis', 'jørgensimonsen', 'jørgensimonsendesign', 'jorgensimonsendesign', 'jorgensimonsenfashion', 'jørgensimonsenparis', 'easter', 'easterholidays', 'goodfriday', 'langfredag', 'vendredisaint', 'holyweek', 'semanasanta', 'santamariadellegrazie', 'milano', 'muralart', 'mural', 'giovannidonatodamontorfano', 'meticulouspainting', 'art', 'workofart', 'jesus', 'passionofthechrist', 'crucifixion', 'inri', 'easterweekend', 'easter2021', 'pasqua', 'pâques']",6,nan,[],jorgen.simonsenparis,[],[],None,None,None,None,None,None,None,None
47360484,"R.I.P.
#graffiti #graffitiart #graffitiporn #streetart #spraypaint #streetpainting #spraypaint #sprayart #urbanart #jwmindstrike #mural #abadonedplaces #bandoart #streetartczechrepublic #streetartczech #ilegal #piece #abadoned #urban #agroffiti #muralart 
...:::I'l be glad to share my love:::...
#streetart_daily
#jj_urbanart
#total_urbanart
#urbanvibescommunity
#streetartglobe
#UrbanStreetArt
#graffiti_n_wallart",0,[],"['graffiti', 'graffitiart', 'graffitiporn', 'streetart', 'spraypaint', 'streetpainting', 'spraypaint', 'sprayart', 'urbanart', 'jwmindstrike', 'mural', 'abadonedplaces', 'bandoart', 'streetartczechrepublic', 'streetartczech', 'ilegal', 'piece', 'abadoned', 'urban', 'agroffiti', 'muralart', 'streetart_daily', 'jj_urbanart', 'total_urbanart', 'urbanvibescommunity', 'streetartglobe', 'urbanstreetart', 'graffiti_n_wallart']",11,nan,[],jwmindstrike,[],[],None,None,None,None,None,None,None,None
4840952185,"Urban Painting
.
.
.
#special #photography #pictures #foto #especial #artist #artistic #world #photoshoot #sprayart #photograph #photography #painting #paint #night #light #day #urban #art #urbanart #streetart #urbanpainting #bridge #original #unique #graffiti #wall #graffitilife #wallpaper #streertart #mural",0,[],"['special', 'photography', 'pictures', 'foto', 'especial', 'artist', 'artistic', 'world', 'photoshoot', 'sprayart', 'photograph', 'photography', 'painting', 'paint', 'night', 'light', 'day', 'urban', 'art', 'urbanart', 'streetart', 'urbanpainting', 'bridge', 'original', 'unique', 'graffiti', 'wall', 'graffitilife', 'wallpaper', 'streertart', 'mural']",1,"PostLocation(id=15166261, name='Palma De Mallorca, Spain', slug='palma-de-mallorca-spain', has_public_page=True, lat=39.5687, lng=2.6509)",[],j_artbd,"['De', 'Mallorca', 'Spain']","[De, Mallorca, Spain]",39.6952629,3.0175712,Majorca,Majorca,Spain,None,Balearic Islands,IB
538774420,"LIGHTBRINGER
53m x 6m mural in Holešovice, Prague

It was kind of symbolic to paint the theme of hope in spring time. During those two days of painting I hoped a lot - hoped the storm don't blow me down from ladder, hoped the constant rain and snow won't wash away the paint, I hoped I have enough paint... 
Now I hope that this mural can make at least someone happy

Thank’s @artwise.cz for opportunity, @oklima20 aka @mafietuns for enormous material support 🙏⚪️, @ja.matousek and @razl.lukas.lr for helping me to paint this beast 💪,
@trafo_gallery for lending me the ladder🪜

#billthehobo #muralart #mural #streetart  #antistyle #artwisethewall #modernart #hope #lightbringer #dragon #dragons #contemporaryart #art #artwork",0,[],"['billthehobo', 'muralart', 'mural', 'streetart', 'antistyle', 'artwisethewall', 'modernart', 'hope', 'lightbringer', 'dragon', 'dragons', 'contemporaryart', 'art', 'artwork']",5,nan,"['artwise.cz', 'oklima20', 'mafietuns', 'ja.matousek', 'razl.lukas.lr', 'trafo_gallery']",bill_the_hobo,[],[],None,None,None,None,None,None,None,None
8625928457,"#londoncity 
@nathanbowenart 

#eastlondonmottey
#eastlondon #london #bricklanestreetart #urbanart #streetart #graffiti #shoreditchstreetart #urbanart #urbanphotography #positivevibes #positiveart #shortwalks #supportlocal #becauseimalondoner #streetphotography #streetart #insta #londonart #instaphotography #poster #posterart #shotoniphone",0,[],"['londoncity', 'eastlondonmottey', 'eastlondon', 'london', 'bricklanestreetart', 'urbanart', 'streetart', 'graffiti', 'shoreditchstreetart', 'urbanart', 'urbanphotography', 'positivevibes', 'positiveart', 'shortwalks', 'supportlocal', 'becauseimalondoner', 'streetphotography', 'streetart', 'insta', 'londonart', 'instaphotography', 'poster', 'posterart', 'shotoniphone']",0,"PostLocation(id=733328134, name='Shoreditch East London', slug='shoreditch-east-london', has_public_page=True, lat=51.5230307884, lng=-0.0777912149)",['nathanbowenart'],wakyraky,"['East', 'London']","[East, London]",51.55633,0.0655092,East London,East London,United Kingdom,None,England,England
1284146739,"The inner thought for today. .
.
.
.
#nftartist #gallery #words #artcollector #popart #streetart #urbanart #abstractart #painting #art #artist #canvaswars #popartist #nftdrop #streetartist #urbanartist #modernart #artistoninstagram #wallart #modernartist #popartist #streetartfair #galleryart #artists #nftart #contemporaryartist #nft #contemporaryart",0,[],"['nftartist', 'gallery', 'words', 'artcollector', 'popart', 'streetart', 'urbanart', 'abstractart', 'painting', 'art', 'artist', 'canvaswars', 'popartist', 'nftdrop', 'streetartist', 'urbanartist', 'modernart', 'artistoninstagram', 'wallart', 'modernartist', 'popartist', 'streetartfair', 'galleryart', 'artists', 'nftart', 'contemporaryartist', 'nft', 'contemporaryart']",3,nan,[],canvaswars,[],[],None,None,None,None,None,None,None,None
5432598584,Wall By 👉@mirages.studio #streetartparis #art #streetart  #streetartist  #streetartlovers  #urbanart  #wallart  #muralart  #collageart  #artwork  #contemporaryart  #colorful #graffiti  #graffitiart  #spraypaint  #spray  #sprayart  #streetartofficial  #color #streetartphotography #cityart #beautiful  #awesome  #streetartworldwide #streetarteverywhere  #picture  #streetartistry  #painting  #amazing #majestea79og #streetartphotography,0,[],"['streetartparis', 'art', 'streetart', 'streetartist', 'streetartlovers', 'urbanart', 'wallart', 'muralart', 'collageart', 'artwork', 'contemporaryart', 'colorful', 'graffiti', 'graffitiart', 'spraypaint', 'spray', 'sprayart', 'streetartofficial', 'color', 'streetartphotography', 'cityart', 'beautiful', 'awesome', 'streetartworldwide', 'streetarteverywhere', 'picture', 'streetartistry', 'painting', 'amazing', 'majestea79og', 'streetartphotography']",1,"PostLocation(id=857255051, name='Rue de la Butte-aux-Cailles', slug='rue-de-la-butte-aux-cailles', has_public_page=True, lat=48.827718, lng=2.349921)",['mirages.studio'],mjtstreetart,"['de', 'la', 'Butte', 'aux', 'Cailles']","[de, la, Butte, aux, Cailles]",48.82719119999999,2.3490795,Butte-aux-Cailles,Butte-aux-Cailles,France,75013,Île-de-France,IDF
8446886912,في كلية الفنون الجميلة /بابل مع احد اعلام الفن العراقي الاستاذ احمد البحراني #HashTags #HTers#سيراميك وخزف#HTers#HashTags #art #artwork #graffiti #graffitiigers #نحت #حروفيات#instagraff #instagraffiti #تشكيل #mural #pasteup #photooftheday #sprayart #stencil #stencilart #stickerart #خط عربي #streetart #البحرين #streetartistry #streetphotography #ايران #urbanart #بغداد العراق #فن#تحف ونوادر #كرافيك,0,[],"['hashtags', 'hters', 'سيراميك', 'hters', 'hashtags', 'art', 'artwork', 'graffiti', 'graffitiigers', 'نحت', 'حروفيات', 'instagraff', 'instagraffiti', 'تشكيل', 'mural', 'pasteup', 'photooftheday', 'sprayart', 'stencil', 'stencilart', 'stickerart', 'خط', 'streetart', 'البحرين', 'streetartistry', 'streetphotography', 'ايران', 'urbanart', 'بغداد', 'فن', 'تحف', 'كرافيك']",4,nan,[],alidur73,[],[],None,None,None,None,None,None,None,None
